1,0,0.184,16,1
1,5,1.579,16,1
1,10,2.625,16,1
1,15,3.623,16,1
1,20,4.65,16,1
1,25,5.671,16,1
1,30,6.722,16,1
1,35,7.807,16,1
1,40,8.823,16,1
1,45,9.838,16,1
1,50,10.871,16,1
2,0,0.19,16,1
2,5,1.895,16,1
2,10,3.06,16,1
2,15,4.225,16,1
2,20,5.311,16,1
2,25,6.483,16,1
2,30,7.671,16,1
2,35,8.842,16,1
2,40,9.962,16,1
2,45,11.245,16,1
2,50,12.279,16,1
3,0,0.19,16,1
3,5,2.231,16,1
3,10,3.97,16,1
3,15,5.188,16,1
3,20,5.961,16,1
3,25,7.551,16,1
3,30,8.555,16,1
3,35,10.182,16,1
3,40,11.612,16,1
3,45,12.793,16,1
3,50,13.736,16,1
4,0,0.389,16,1
4,5,3.032,16,1
4,10,3.823,16,1
4,15,5.312,16,1
4,20,7.082,16,1
4,25,7.292,16,1
4,30,9.724,16,1
4,35,10.869,16,1
4,40,12.513,16,1
4,45,13.784,16,1
4,50,15.114,16,1
5,0,0.188,16,1
5,5,2.901,16,1
5,10,4.686,16,1
5,15,6.251,16,1
5,20,7.413,16,1
5,25,9.427,16,1
5,30,10.53,16,1
5,35,11.785,16,1
5,40,13.305,16,1
5,45,15.182,16,1
5,50,16.208,16,1
6,0,0.19,16,1
6,5,3.814,16,1
6,10,4.994,16,1
6,15,6.854,16,1
6,20,7.904,16,1
6,25,9.711,16,1
6,30,10.935,16,1
6,35,12.74,16,1
6,40,14.177,16,1
6,45,15.589,16,1
6,50,17.631,16,1
7,0,0.193,16,1
7,5,4.292,16,1
7,10,5.168,16,1
7,15,7.511,16,1
7,20,8.897,16,1
7,25,10.203,16,1
7,30,12.597,16,1
7,35,14.114,16,1
7,40,15.352,16,1
7,45,17.556,16,1
7,50,18.974,16,1
8,0,0.203,16,1
8,5,4.551,16,1
8,10,5.909,16,1
8,15,7.147,16,1
8,20,9.166,16,1
8,25,10.996,16,1
8,30,12.442,16,1
8,35,14.223,16,1
8,40,16.167,16,1
8,45,17.442,16,1
8,50,19.602,16,1
9,0,0.205,16,1
9,5,5.095,16,1
9,10,6.212,16,1
9,15,8.099,16,1
9,20,10.43,16,1
9,25,12.115,16,1
9,30,13.663,16,1
9,35,15.104,16,1
9,40,17.726,16,1
9,45,19.322,16,1
9,50,20.814,16,1
10,0,0.209,16,1
10,5,4.975,16,1
10,10,7.096,16,1
10,15,8.647,16,1
10,20,9.979,16,1
10,25,12.282,16,1
10,30,14.306,16,1
10,35,16.211,16,1
10,40,17.654,16,1
10,45,20.463,16,1
10,50,21.902,16,1
11,0,0.193,16,1
11,5,5.793,16,1
11,10,7.418,16,1
11,15,9.148,16,1
11,20,11.044,16,1
11,25,13.732,16,1
11,30,15.658,16,1
11,35,17.043,16,1
11,40,19.435,16,1
11,45,21.348,16,1
11,50,23.76,16,1
12,0,0.194,16,1
12,5,5.375,16,1
12,10,7.565,16,1
12,15,9.843,16,1
12,20,11.61,16,1
12,25,13.762,16,1
12,30,16.471,16,1
12,35,18.281,16,1
12,40,19.827,16,1
12,45,22.372,16,1
12,50,24.261,16,1
13,0,0.312,16,1
13,5,6.586,16,1
13,10,9.151,16,1
13,15,10.562,16,1
13,20,12.624,16,1
13,25,15.039,16,1
13,30,16.639,16,1
13,35,18.333,16,1
13,40,21.743,16,1
13,45,23.585,16,1
13,50,25.619,16,1
14,0,0.207,16,1
14,5,7.124,16,1
14,10,9.601,16,1
14,15,11.223,16,1
14,20,13.162,16,1
14,25,15.449,16,1
14,30,17.658,16,1
14,35,19.32,16,1
14,40,22.093,16,1
14,45,24.447,16,1
14,50,26.695,16,1
15,0,0.199,16,1
15,5,6.708,16,1
15,10,9.199,16,1
15,15,11.463,16,1
15,20,13.904,16,1
15,25,16.799,16,1
15,30,19.539,16,1
15,35,21.464,16,1
15,40,24.87,16,1
15,45,27.087,16,1
15,50,28.594,16,1
16,0,0.195,16,1
16,5,7.756,16,1
16,10,9.234,16,1
16,15,11.748,16,1
16,20,13.673,16,1
16,25,15.672,16,1
16,30,18.51,16,1
16,35,20.846,16,1
16,40,23.369,16,1
16,45,24.939,16,1
16,50,28.361,16,1
17,0,0.37,16,1
17,5,7.816,16,1
17,10,9.848,16,1
17,15,11.903,16,1
17,20,14.291,16,1
17,25,16.231,16,1
17,30,18.714,16,1
17,35,21.105,16,1
17,40,23.48,16,1
17,45,26.44,16,1
17,50,29.771,16,1
18,0,0.371,16,1
18,5,8.305,16,1
18,10,9.879,16,1
18,15,13.098,16,1
18,20,14.933,16,1
18,25,17.531,16,1
18,30,20.243,16,1
18,35,23.313,16,1
18,40,26.328,16,1
18,45,28.421,16,1
18,50,30.969,16,1
19,0,0.371,16,1
19,5,7.704,16,1
19,10,10.959,16,1
19,15,13.65,16,1
19,20,16.442,16,1
19,25,19.276,16,1
19,30,21.968,16,1
19,35,25.71,16,1
19,40,28.069,16,1
19,45,31.181,16,1
19,50,34.167,16,1
20,0,0.374,16,1
20,5,9.208,16,1
20,10,11.556,16,1
20,15,14.606,16,1
20,20,18.009,16,1
20,25,20.791,16,1
20,30,24.725,16,1
20,35,27.001,16,1
20,40,30.988,16,1
20,45,36.341,16,1
20,50,36.675,16,1
21,0,0.372,16,1
21,5,9.322,16,1
21,10,11.813,16,1
21,15,15.463,16,1
21,20,18.731,16,1
21,25,22.483,16,1
21,30,25.27,16,1
21,35,28.235,16,1
21,40,31.237,16,1
21,45,35.796,16,1
21,50,38.998,16,1
22,0,0.371,16,1
22,5,10.336,16,1
22,10,12.71,16,1
22,15,16.003,16,1
22,20,19.218,16,1
22,25,21.844,16,1
22,30,26.185,16,1
22,35,29.226,16,1
22,40,32.169,16,1
22,45,36.319,16,1
22,50,41.078,16,1
23,0,0.373,16,1
23,5,9.954,16,1
23,10,13.446,16,1
23,15,17.12,16,1
23,20,19.602,16,1
23,25,23.409,16,1
23,30,27.822,16,1
23,35,31.331,16,1
23,40,34.135,16,1
23,45,37.083,16,1
23,50,41.73,16,1
24,0,0.371,16,1
24,5,9.552,16,1
24,10,13.676,16,1
24,15,17.342,16,1
24,20,20.825,16,1
24,25,25.002,16,1
24,30,26.945,16,1
24,35,30.756,16,1
24,40,35.036,16,1
24,45,38.064,16,1
24,50,42.673,16,1
25,0,0.376,16,1
25,5,11.27,16,1
25,10,14.272,16,1
25,15,18.193,16,1
25,20,21.515,16,1
25,25,24.658,16,1
25,30,28.645,16,1
25,35,32.463,16,1
25,40,36.097,16,1
25,45,42.345,16,1
25,50,43.846,16,1
26,0,0.377,16,1
26,5,11.786,16,1
26,10,15.388,16,1
26,15,17.974,16,1
26,20,21.564,16,1
26,25,28.266,16,1
26,30,29.558,16,1
26,35,32.479,16,1
26,40,37.937,16,1
26,45,41.037,16,1
26,50,45.092,16,1
27,0,0.375,16,1
27,5,12.034,16,1
27,10,15.544,16,1
27,15,18.432,16,1
27,20,22.428,16,1
27,25,27.036,16,1
27,30,30.443,16,1
27,35,34.089,16,1
27,40,38.782,16,1
27,45,40.926,16,1
27,50,46.201,16,1
28,0,0.375,16,1
28,5,12.15,16,1
28,10,16.264,16,1
28,15,19.98,16,1
28,20,24.473,16,1
28,25,27.826,16,1
28,30,30.548,16,1
28,35,35.516,16,1
28,40,41.5,16,1
28,45,44.315,16,1
28,50,46.565,16,1
29,0,0.375,16,1
29,5,12.974,16,1
29,10,16.949,16,1
29,15,21.119,16,1
29,20,24.446,16,1
29,25,29.747,16,1
29,30,33.521,16,1
29,35,37.057,16,1
29,40,41.094,16,1
29,45,45.69,16,1
29,50,52.679,16,1
30,0,0.385,16,1
30,5,13.317,16,1
30,10,18.15,16,1
30,15,22.227,16,1
30,20,25.796,16,1
30,25,29.946,16,1
30,30,34.924,16,1
30,35,37.702,16,1
30,40,41.59,16,1
30,45,46.548,16,1
30,50,50.497,16,1
31,0,0.378,16,1
31,5,13.938,16,1
31,10,22.331,16,1
31,15,22.869,16,1
31,20,26.674,16,1
31,25,31.638,16,1
31,30,36.578,16,1
31,35,43.057,16,1
31,40,44.867,16,1
31,45,51.175,16,1
31,50,55.684,16,1
32,0,0.381,16,1
32,5,14.835,16,1
32,10,21.09,16,1
32,15,25.692,16,1
32,20,32.823,16,1
32,25,33.975,16,1
32,30,36.769,16,1
32,35,42.424,16,1
32,40,50.276,16,1
32,45,55.223,16,1
32,50,56.888,16,1
