1,0,.186,16,1
2,0,.189,16,1
3,0,.190,16,1
4,0,.191,16,1
5,0,.190,16,1
6,0,.191,16,1
7,0,.203,16,1
8,0,.206,16,1
9,0,.207,16,1
10,0,.192,16,1
11,0,.205,16,1
12,0,.204,16,1
13,0,.206,16,1
14,0,.207,16,1
15,0,.194,16,1
16,0,.212,16,1
17,0,.363,16,1
18,0,.370,16,1
19,0,.372,16,1
20,0,.374,16,1
21,0,.372,16,1
22,0,.369,16,1
23,0,.369,16,1
24,0,.373,16,1
25,0,.379,16,1
26,0,.378,16,1
27,0,.374,16,1
28,0,.375,16,1
29,0,.374,16,1
30,0,.375,16,1
31,0,.376,16,1
32,0,.383,16,1
33,0,.543,16,1
34,0,.555,16,1
35,0,.550,16,1
36,0,.552,16,1
37,0,.554,16,1
38,0,.556,16,1
39,0,.555,16,1
40,0,.555,16,1
41,0,.559,16,1
42,0,.559,16,1
43,0,.558,16,1
44,0,.557,16,1
45,0,.559,16,1
46,0,.565,16,1
47,0,.560,16,1
48,0,.570,16,1
1,5,1.990,16,1
2,5,1.881,16,1
3,5,2.131,16,1
4,5,2.559,16,1
5,5,2.984,16,1
6,5,3.220,16,1
7,5,3.672,16,1
8,5,3.969,16,1
9,5,4.338,16,1
10,5,4.781,16,1
11,5,5.017,16,1
12,5,5.515,16,1
13,5,5.825,16,1
14,5,6.309,16,1
15,5,6.702,16,1
16,5,6.928,16,1
17,5,6.985,16,1
18,5,7.547,16,1
19,5,7.614,16,1
20,5,7.963,16,1
21,5,8.531,16,1
22,5,8.834,16,1
23,5,9.592,16,1
24,5,9.885,16,1
25,5,10.770,16,1
26,5,10.965,16,1
27,5,11.946,16,1
28,5,11.583,16,1
29,5,12.648,16,1
30,5,13.496,16,1
31,5,14.412,16,1
32,5,18.956,16,1
33,5,15.971,16,1
34,5,17.636,16,1
35,5,19.286,16,1
36,5,17.854,16,1
37,5,18.676,16,1
38,5,19.388,16,1
39,5,22.451,16,1
40,5,23.759,16,1
41,5,21.027,16,1
42,5,27.223,16,1
43,5,22.786,16,1
44,5,22.542,16,1
45,5,26.320,16,1
46,5,26.093,16,1
47,5,34.637,16,1
48,5,37.521,16,1
1,10,2.636,16,1
2,10,3.179,16,1
3,10,3.662,16,1
4,10,4.106,16,1
5,10,4.323,16,1
6,10,4.938,16,1
7,10,5.450,16,1
8,10,5.715,16,1
9,10,6.204,16,1
10,10,6.633,16,1
11,10,7.273,16,1
12,10,7.565,16,1
13,10,8.299,16,1
14,10,8.346,16,1
15,10,9.275,16,1
16,10,9.347,16,1
17,10,9.139,16,1
18,10,9.492,16,1
19,10,9.976,16,1
20,10,10.870,16,1
21,10,11.689,16,1
22,10,12.086,16,1
23,10,13.192,16,1
24,10,13.619,16,1
25,10,13.903,16,1
26,10,14.839,16,1
27,10,15.397,16,1
28,10,16.143,16,1
29,10,17.395,16,1
30,10,17.979,16,1
31,10,19.361,16,1
32,10,20.006,16,1
33,10,19.998,16,1
34,10,21.698,16,1
35,10,27.568,16,1
36,10,24.557,16,1
37,10,28.220,16,1
38,10,32.419,16,1
39,10,32.855,16,1
40,10,29.754,16,1
41,10,30.676,16,1
42,10,32.734,16,1
43,10,36.304,16,1
44,10,33.952,16,1
45,10,35.588,16,1
46,10,35.552,16,1
47,10,41.027,16,1
48,10,43.581,16,1
1,15,3.644,16,1
2,15,4.279,16,1
3,15,4.909,16,1
4,15,5.399,16,1
5,15,5.936,16,1
6,15,6.493,16,1
7,15,6.901,16,1
8,15,7.373,16,1
9,15,8.012,16,1
10,15,8.597,16,1
11,15,8.951,16,1
12,15,9.465,16,1
13,15,10.042,16,1
14,15,10.379,16,1
15,15,10.953,16,1
16,15,11.189,16,1
17,15,11.360,16,1
18,15,11.705,16,1
19,15,13.449,16,1
20,15,14.108,16,1
21,15,14.650,16,1
22,15,15.631,16,1
23,15,15.918,16,1
24,15,16.702,16,1
25,15,17.802,16,1
26,15,18.429,16,1
27,15,18.774,16,1
28,15,19.715,16,1
29,15,20.544,16,1
30,15,21.446,16,1
31,15,22.149,16,1
32,15,25.622,16,1
33,15,26.301,16,1
34,15,31.002,16,1
35,15,31.479,16,1
36,15,29.919,16,1
37,15,34.096,16,1
38,15,34.527,16,1
39,15,35.752,16,1
40,15,40.049,16,1
41,15,40.730,16,1
42,15,42.053,16,1
43,15,40.176,16,1
44,15,46.590,16,1
45,15,49.257,16,1
46,15,42.347,16,1
47,15,51.336,16,1
48,15,53.962,16,1
1,20,4.684,16,1
2,20,5.430,16,1
3,20,6.092,16,1
4,20,6.837,16,1
5,20,7.387,16,1
6,20,8.002,16,1
7,20,8.723,16,1
8,20,9.153,16,1
9,20,9.851,16,1
10,20,10.488,16,1
11,20,11.454,16,1
12,20,11.376,16,1
13,20,12.536,16,1
14,20,12.968,16,1
15,20,13.487,16,1
16,20,13.786,16,1
17,20,13.768,16,1
18,20,13.686,16,1
19,20,15.786,16,1
20,20,17.500,16,1
21,20,17.907,16,1
22,20,18.794,16,1
23,20,19.530,16,1
24,20,20.004,16,1
25,20,21.253,16,1
26,20,23.435,16,1
27,20,23.354,16,1
28,20,23.787,16,1
29,20,26.966,16,1
30,20,26.138,16,1
31,20,26.294,16,1
32,20,32.291,16,1
33,20,34.428,16,1
34,20,33.941,16,1
35,20,35.264,16,1
36,20,39.857,16,1
37,20,39.922,16,1
38,20,40.146,16,1
39,20,44.510,16,1
40,20,47.936,16,1
41,20,46.280,16,1
42,20,49.485,16,1
43,20,56.756,16,1
44,20,51.542,16,1
45,20,52.794,16,1
46,20,56.533,16,1
47,20,57.938,16,1
48,20,55.939,16,1
1,25,5.815,16,1
2,25,6.595,16,1
3,25,7.485,16,1
4,25,8.239,16,1
5,25,8.835,16,1
6,25,9.423,16,1
7,25,9.999,16,1
8,25,10.880,16,1
9,25,11.616,16,1
10,25,12.281,16,1
11,25,12.984,16,1
12,25,13.745,16,1
13,25,14.571,16,1
14,25,15.359,16,1
15,25,16.057,16,1
16,25,15.793,16,1
17,25,15.763,16,1
18,25,17.748,16,1
19,25,18.986,16,1
20,25,20.824,16,1
21,25,19.639,16,1
22,25,22.338,16,1
23,25,22.485,16,1
24,25,23.759,16,1
25,25,24.796,16,1
26,25,25.255,16,1
27,25,26.133,16,1
28,25,27.241,16,1
29,25,28.671,16,1
30,25,28.934,16,1
31,25,31.608,16,1
32,25,35.980,16,1
33,25,35.891,16,1
34,25,40.036,16,1
35,25,39.576,16,1
36,25,44.558,16,1
37,25,43.834,16,1
38,25,50.698,16,1
39,25,50.589,16,1
40,25,54.540,16,1
41,25,56.587,16,1
42,25,56.013,16,1
43,25,57.265,16,1
44,25,64.273,16,1
45,25,66.975,16,1
46,25,67.359,16,1
47,25,71.913,16,1
48,25,65.155,16,1
1,30,6.864,16,1
2,30,7.731,16,1
3,30,8.817,16,1
4,30,9.599,16,1
5,30,10.105,16,1
6,30,11.219,16,1
7,30,11.946,16,1
8,30,12.721,16,1
9,30,13.425,16,1
10,30,13.684,16,1
11,30,14.707,16,1
12,30,15.612,16,1
13,30,16.698,16,1
14,30,17.485,16,1
15,30,17.949,16,1
16,30,18.643,16,1
17,30,18.584,16,1
18,30,18.597,16,1
19,30,21.151,16,1
20,30,23.703,16,1
21,30,24.752,16,1
22,30,24.654,16,1
23,30,25.729,16,1
24,30,26.342,16,1
25,30,27.654,16,1
26,30,28.833,16,1
27,30,29.374,16,1
28,30,31.480,16,1
29,30,32.703,16,1
30,30,34.038,16,1
31,30,40.991,16,1
32,30,40.458,16,1
33,30,40.998,16,1
34,30,46.483,16,1
35,30,47.330,16,1
36,30,56.772,16,1
37,30,54.181,16,1
38,30,59.440,16,1
39,30,57.446,16,1
40,30,62.982,16,1
41,30,64.041,16,1
42,30,64.257,16,1
43,30,68.012,16,1
44,30,71.594,16,1
45,30,82.890,16,1
46,30,82.225,16,1
47,30,77.648,16,1
48,30,81.782,16,1
1,35,7.880,16,1
2,35,8.730,16,1
3,35,10.054,16,1
4,35,11.038,16,1
5,35,11.978,16,1
6,35,13.152,16,1
7,35,13.259,16,1
8,35,14.841,16,1
9,35,15.373,16,1
10,35,16.394,16,1
11,35,17.204,16,1
12,35,17.164,16,1
13,35,18.436,16,1
14,35,18.470,16,1
15,35,20.458,16,1
16,35,20.371,16,1
17,35,20.511,16,1
18,35,22.038,16,1
19,35,27.020,16,1
20,35,27.147,16,1
21,35,28.162,16,1
22,35,29.851,16,1
23,35,29.901,16,1
24,35,30.196,16,1
25,35,32.677,16,1
26,35,32.581,16,1
27,35,34.530,16,1
28,35,36.308,16,1
29,35,41.667,16,1
30,35,36.848,16,1
31,35,39.994,16,1
32,35,43.444,16,1
33,35,50.906,16,1
34,35,49.023,16,1
35,35,53.751,16,1
36,35,57.831,16,1
37,35,57.950,16,1
38,35,65.948,16,1
39,35,64.131,16,1
40,35,71.431,16,1
41,35,76.926,16,1
42,35,80.673,16,1
43,35,76.778,16,1
44,35,73.996,16,1
45,35,78.807,16,1
46,35,82.420,16,1
47,35,85.595,16,1
48,35,90.198,16,1
1,40,9.070,16,1
2,40,10.160,16,1
3,40,11.437,16,1
4,40,12.561,16,1
5,40,13.343,16,1
6,40,14.415,16,1
7,40,15.499,16,1
8,40,16.426,16,1
9,40,17.305,16,1
10,40,18.323,16,1
11,40,19.179,16,1
12,40,19.456,16,1
13,40,21.003,16,1
14,40,21.555,16,1
15,40,22.720,16,1
16,40,22.729,16,1
17,40,22.870,16,1
18,40,25.146,16,1
19,40,27.341,16,1
20,40,28.797,16,1
21,40,31.004,16,1
22,40,32.941,16,1
23,40,33.143,16,1
24,40,33.554,16,1
25,40,35.245,16,1
26,40,35.853,16,1
27,40,38.046,16,1
28,40,38.978,16,1
29,40,40.442,16,1
30,40,42.502,16,1
31,40,48.068,16,1
32,40,48.200,16,1
33,40,53.271,16,1
34,40,56.654,16,1
35,40,61.228,16,1
36,40,62.670,16,1
37,40,69.721,16,1
38,40,68.524,16,1
39,40,73.363,16,1
40,40,77.385,16,1
41,40,84.795,16,1
42,40,83.598,16,1
43,40,85.108,16,1
44,40,88.289,16,1
45,40,97.273,16,1
46,40,101.298,16,1
47,40,102.706,16,1
48,40,102.420,16,1
1,45,10.052,16,1
2,45,11.294,16,1
3,45,12.750,16,1
4,45,14.000,16,1
5,45,14.869,16,1
6,45,15.318,16,1
7,45,17.140,16,1
8,45,18.011,16,1
9,45,19.002,16,1
10,45,20.031,16,1
11,45,20.949,16,1
12,45,21.593,16,1
13,45,23.112,16,1
14,45,24.179,16,1
15,45,25.794,16,1
16,45,24.916,16,1
17,45,25.002,16,1
18,45,27.507,16,1
19,45,29.497,16,1
20,45,32.439,16,1
21,45,33.983,16,1
22,45,35.917,16,1
23,45,36.131,16,1
24,45,37.929,16,1
25,45,38.786,16,1
26,45,40.065,16,1
27,45,42.645,16,1
28,45,42.308,16,1
29,45,44.183,16,1
30,45,46.188,16,1
31,45,48.164,16,1
32,45,51.554,16,1
33,45,63.410,16,1
34,45,61.748,16,1
35,45,70.681,16,1
36,45,71.883,16,1
37,45,77.994,16,1
38,45,81.964,16,1
39,45,79.233,16,1
40,45,88.430,16,1
41,45,89.383,16,1
42,45,94.188,16,1
43,45,94.201,16,1
44,45,95.958,16,1
45,45,105.662,16,1
46,45,104.714,16,1
47,45,108.417,16,1
48,45,115.370,16,1
1,50,11.206,16,1
2,50,12.456,16,1
3,50,14.010,16,1
4,50,15.221,16,1
5,50,16.191,16,1
6,50,17.656,16,1
7,50,18.679,16,1
8,50,19.770,16,1
9,50,21.025,16,1
10,50,21.716,16,1
11,50,23.268,16,1
12,50,23.599,16,1
13,50,25.741,16,1
14,50,26.307,16,1
15,50,28.346,16,1
16,50,27.720,16,1
17,50,27.515,16,1
18,50,29.686,16,1
19,50,32.814,16,1
20,50,36.002,16,1
21,50,37.802,16,1
22,50,38.982,16,1
23,50,39.483,16,1
24,50,41.547,16,1
25,50,44.496,16,1
26,50,44.530,16,1
27,50,47.242,16,1
28,50,46.633,16,1
29,50,48.529,16,1
30,50,52.730,16,1
31,50,51.465,16,1
32,50,56.437,16,1
33,50,66.821,16,1
34,50,69.095,16,1
35,50,70.958,16,1
36,50,78.364,16,1
37,50,91.089,16,1
38,50,85.928,16,1
39,50,92.241,16,1
40,50,90.949,16,1
41,50,97.626,16,1
42,50,102.126,16,1
43,50,105.275,16,1
