1,0,.185,16,1
1,5,1.262,16,1
1,10,2.389,16,1
1,15,3.274,16,1
1,20,4.250,16,1
1,25,5.220,16,1
1,30,6.231,16,1
1,35,7.397,16,1
1,40,8.484,16,1
1,45,9.533,16,1
1,50,10.640,16,1
2,0,.186,16,1
2,5,1.292,16,1
2,10,2.402,16,1
2,15,3.326,16,1
2,20,4.270,16,1
2,25,5.301,16,1
2,30,6.330,16,1
2,35,7.437,16,1
2,40,8.710,16,1
2,45,9.672,16,1
2,50,10.791,16,1
3,0,.187,16,1
3,5,1.296,16,1
3,10,2.423,16,1
3,15,3.344,16,1
3,20,4.293,16,1
3,25,5.283,16,1
3,30,6.344,16,1
3,35,7.442,16,1
3,40,8.694,16,1
3,45,9.798,16,1
3,50,10.790,16,1
4,0,.191,16,1
4,5,1.304,16,1
4,10,2.441,16,1
4,15,3.370,16,1
4,20,4.337,16,1
4,25,5.326,16,1
4,30,6.382,16,1
4,35,7.510,16,1
4,40,8.689,16,1
4,45,9.753,16,1
4,50,10.826,16,1
5,0,.189,16,1
5,5,1.307,16,1
5,10,2.449,16,1
5,15,3.373,16,1
5,20,4.334,16,1
5,25,5.326,16,1
5,30,6.434,16,1
5,35,7.531,16,1
5,40,8.708,16,1
5,45,9.756,16,1
5,50,10.764,16,1
6,0,.191,16,1
6,5,1.316,16,1
6,10,2.468,16,1
6,15,3.392,16,1
6,20,4.346,16,1
6,25,5.340,16,1
6,30,6.418,16,1
6,35,7.602,16,1
6,40,8.721,16,1
6,45,9.818,16,1
6,50,10.814,16,1
7,0,.189,16,1
7,5,1.317,16,1
7,10,2.452,16,1
7,15,3.412,16,1
7,20,4.363,16,1
7,25,5.345,16,1
7,30,6.440,16,1
7,35,7.548,16,1
7,40,8.741,16,1
7,45,9.805,16,1
7,50,10.863,16,1
8,0,.201,16,1
8,5,1.333,16,1
8,10,2.486,16,1
8,15,3.420,16,1
8,20,4.396,16,1
8,25,5.377,16,1
8,30,6.486,16,1
8,35,7.615,16,1
8,40,8.804,16,1
8,45,9.822,16,1
8,50,10.924,16,1
9,0,.189,16,1
9,5,1.336,16,1
9,10,2.485,16,1
9,15,3.438,16,1
9,20,4.379,16,1
9,25,5.411,16,1
9,30,6.476,16,1
9,35,7.575,16,1
9,40,8.815,16,1
9,45,9.875,16,1
9,50,10.893,16,1
10,0,.205,16,1
10,5,1.348,16,1
10,10,2.503,16,1
10,15,3.454,16,1
10,20,4.419,16,1
10,25,5.426,16,1
10,30,6.512,16,1
10,35,7.645,16,1
10,40,8.847,16,1
10,45,9.927,16,1
10,50,10.913,16,1
11,0,.207,16,1
11,5,1.367,16,1
11,10,2.523,16,1
11,15,3.460,16,1
11,20,4.444,16,1
11,25,5.410,16,1
11,30,6.570,16,1
11,35,7.637,16,1
11,40,8.964,16,1
11,45,9.914,16,1
11,50,10.942,16,1
12,0,.201,16,1
12,5,1.383,16,1
12,10,2.541,16,1
12,15,3.531,16,1
12,20,4.470,16,1
12,25,5.429,16,1
12,30,6.603,16,1
12,35,7.750,16,1
12,40,8.917,16,1
12,45,9.964,16,1
12,50,10.996,16,1
13,0,.199,16,1
13,5,1.389,16,1
13,10,2.584,16,1
13,15,3.520,16,1
13,20,4.498,16,1
13,25,5.537,16,1
13,30,6.582,16,1
13,35,7.826,16,1
13,40,8.949,16,1
13,45,10.102,16,1
13,50,11.027,16,1
14,0,.204,16,1
14,5,1.424,16,1
14,10,2.621,16,1
14,15,3.552,16,1
14,20,4.530,16,1
14,25,5.547,16,1
14,30,6.728,16,1
14,35,7.828,16,1
14,40,9.035,16,1
14,45,10.172,16,1
14,50,11.132,16,1
15,0,.206,16,1
15,5,1.427,16,1
15,10,2.617,16,1
15,15,3.598,16,1
15,20,4.567,16,1
15,25,5.556,16,1
15,30,6.653,16,1
15,35,7.795,16,1
15,40,8.983,16,1
15,45,10.150,16,1
15,50,11.132,16,1
16,0,.199,16,1
16,5,1.431,16,1
16,10,2.657,16,1
16,15,3.580,16,1
16,20,4.570,16,1
16,25,5.623,16,1
16,30,6.645,16,1
16,35,7.832,16,1
16,40,9.058,16,1
16,45,10.379,16,1
16,50,11.192,16,1
17,0,.369,16,1
17,5,2.559,16,1
17,10,4.830,16,1
17,15,6.666,16,1
17,20,8.595,16,1
17,25,10.629,16,1
17,30,12.875,16,1
17,35,14.954,16,1
17,40,17.515,16,1
17,45,19.553,16,1
17,50,21.787,16,1
18,0,.366,16,1
18,5,2.597,16,1
18,10,4.919,16,1
18,15,6.830,16,1
18,20,8.757,16,1
18,25,10.796,16,1
18,30,12.908,16,1
18,35,15.172,16,1
18,40,17.690,16,1
18,45,19.744,16,1
18,50,21.908,16,1
19,0,.366,16,1
19,5,2.633,16,1
19,10,4.955,16,1
19,15,6.860,16,1
19,20,8.807,16,1
19,25,10.801,16,1
19,30,13.108,16,1
19,35,15.331,16,1
19,40,17.626,16,1
19,45,19.966,16,1
19,50,21.993,16,1
20,0,.364,16,1
20,5,2.692,16,1
20,10,5.057,16,1
20,15,6.999,16,1
20,20,8.914,16,1
20,25,10.900,16,1
20,30,13.200,16,1
20,35,15.457,16,1
20,40,17.915,16,1
20,45,20.081,16,1
20,50,22.254,16,1
21,0,.370,16,1
21,5,2.729,16,1
21,10,5.127,16,1
21,15,7.059,16,1
21,20,9.019,16,1
21,25,11.026,16,1
21,30,13.364,16,1
