event,file io,find_clusters_kernel,count_cluster_cells,connect_components,create_measurements,form_spacepoints,overall clusterization,count_grid_capacities,populate_grid,count_doublets,find_doublets,set_zero_kernel,triplet_counting_kernel,set_zero_triplet_finding,triplet_finding,weight_updating,seed_selecting,overall_seeding,track_param_est_kernel,overall_track_param_est
2.03913,0.00161863,0.0504362,0.106304,0.00166484,0.000565354,0.000236397,0.0450427,0.268044,0.000562565,0.747677,0.000435241,0.286576,0.0275212,0.105491,0.00203229,0.299672,0.00119454,0.0370857,0.0718105,0.000435682,0.00109593,0.000300299,0.021282,0.045294,0.000372177,0.416546,0.000911037,0.115755,0.0299787,0.0726932,0.000634681,0.345581,0.00017827,0.0216031,0.0634221,0.000394552,0.000321379,0.00117473,0.0205493,0.0239254,0.000591954,0.402834,0.00109515,0.0922204,0.0470476,0.157956,0.000191667,0.294744,0.000307143,0.0248583,0.069451,0.00061018,0.000994484,0.000608002,0.0213417,0.0299738,0.000596205,0.385221,0.00160722,0.111821,0.0427368,0.0716842,0.00131846,0.375864,0.00146831,0.0433714,0.0891546,0.000246864,0.000499599,0.0010466,0.0239285,0.10974,0.000666062,0.458735,0.00275128,0.196443,0.024105,0.0693511,0.00149127,0.371498,0.000476616,0.0415351,0.0848212,0.00186897,0.000170093,0.00145915,0.0333294,0.140838,0.000584218,0.486211,0.000141938,0.173107,0.035906,0.0690908,0.000949198,0.378216,0.00129511,0.0427897,0.0830384,0.00162904,0.000609784,0.000843514,0.0346393,0.0934455,0.000552036,0.426251,0.000568682,0.179627,0.010575,0.0659755,0.00022869,0.388685,0.000345849,0.042375,0.0893335,0.0017906,0.000639383,0.00050571,0.0257761,0.146728,0.000634326,0.432876,0.00214454,0.181899,0.0112304,0.0686388,0.000673515,0.356385,0.000784141,0.0412383,0.083681,0.000453414,0.000253995,0.000667939,0.0269206,0.0657519,0.00126335,0.492935,0.000912317,0.141392,0.0492574,0.174656,0.000712946,0.353076,0.000187794,0.0415582,0.0827683,0.000924854,0.000955655,0.000680926,0.015965,0.050618,0.0017931,0.460918,0.00152448,0.140719,0.0487862,0.135899,0.000597497,
