event,file io,find_clusters_kernel,count_cluster_cells,connect_components,create_measurements,form_spacepoints,overall clusterization,count_grid_capacities,populate_grid,count_doublets,find_doublets,set_zero_kernel,triplet_counting_kernel,set_zero_triplet_finding,triplet_finding,weight_updating,seed_selecting,overall_seeding,track_param_est_kernel,overall_track_param_est
0.596214,0.000483258,0.0158864,0.0371982,0.000641084,0.000321182,0.000471586,0.0118533,0.0150845,8.9967e-05,0.0506183,0.000207694,0.0215192,0.0038941,0.0188982,0.000374167,0.105044,0.000372887,0.0108804,0.0224873,0.000543894,0.000272492,0.000254849,0.00619836,0.00716441,0.000143325,0.0242304,0.000235748,0.00901889,0.00272445,0.0124642,0.000272607,0.100828,0.000222874,0.0131061,0.0257608,0.000534102,0.000255114,0.000349537,0.00193136,0.00825379,6.5909e-05,0.0232752,9.6631e-05,0.00686648,0.00269377,0.0121361,0.000264851,0.0970241,0.00032663,0.0113606,0.0253717,0.00052776,0.000852714,0.000354346,0.00380632,0.00815272,5.3429e-05,0.0244305,0.000120888,0.0089358,0.000935175,0.00934996,0.000259536,0.123328,0.000265806,0.0152882,0.0294038,0.000567699,0.000284128,0.000271034,0.00831914,0.0111237,0.000678569,0.0340312,8.9553e-05,0.0153567,0.00303283,0.0165204,0.000216911,0.130542,0.000279715,0.0144932,0.0277282,0.00038796,0.000200586,0.000139338,0.00887972,0.00985415,6.2894e-05,0.0345837,6.4076e-05,0.013133,0.00198594,0.0139546,0.00022504,0.126509,0.000399527,0.0138627,0.0300511,0.00038988,0.000213182,0.000157903,0.00901587,0.0110716,8.9547e-05,0.0310397,9.8199e-05,0.0138217,0.00314621,0.0134089,0.000216515,0.12994,0.000415513,0.0142381,0.0298061,0.000571611,0.000271725,0.000571142,0.00874115,0.0100264,9.8416e-05,0.0361261,9.8224e-05,0.0144343,0.000983641,0.0146652,0.000313671,0.115961,0.000301251,0.014086,0.0229135,0.000331834,0.000193589,0.000263539,0.0072686,0.00761705,9.0137e-05,0.0296351,0.000122124,0.0118274,0.0019505,0.0135582,0.000296365,0.117311,0.000268889,0.0113755,0.0275078,0.000556253,0.000288695,0.000269229,0.00824181,0.00987325,8.7303e-05,0.0304126,7.1151e-05,0.0118638,0.00291049,0.0130375,0.000294947,
