event,file io,find_clusters_kernel,count_cluster_cells,connect_components,create_measurements,form_spacepoints,overall clusterization,count_grid_capacities,populate_grid,count_doublets,find_doublets,set_zero_kernel,triplet_counting_kernel,set_zero_triplet_finding,triplet_finding,weight_updating,seed_selecting,overall_seeding,track_param_est_kernel,overall_track_param_est
2.17189,0.00138598,0.0440247,0.100277,0.00160678,0.000183808,0.00129047,0.0384173,0.19352,0.00125176,0.67142,0.000343836,0.258767,0.0223156,0.0861535,0.000463973,0.278386,0.000302918,0.0287047,0.0625437,0.000661554,0.000458346,0.000302676,0.0217603,0.0304658,0.000448764,0.375766,0.00208283,0.101436,0.0428258,0.156706,0.000669715,0.276757,0.000869502,0.0262743,0.056951,0.00130496,0.00046429,0.000452253,0.0192337,0.0265,0.000142786,0.338956,0.00044674,0.0898341,0.044082,0.156205,0.000715666,0.262644,0.000302331,0.0243668,0.0579236,0.00090101,0.000458117,0.000294568,0.0183643,0.0297191,0.000147615,0.350494,0.000446347,0.0985744,0.0441898,0.159812,0.000688913,0.331778,0.000661517,0.0373924,0.0765148,0.00119426,0.00074285,0.000809813,0.0195589,0.0860061,0.000778933,0.500246,0.000444025,0.179051,0.0234519,0.0749417,0.000887982,0.346926,0.00115756,0.0371474,0.0750822,0.001206,0.00101743,0.000530589,0.0224416,0.10643,0.00251134,0.409578,0.000553747,0.148238,0.026932,0.0687577,0.000556964,0.329532,0.000831397,0.0389526,0.0778705,0.000888719,0.0006417,0.000887506,0.022442,0.0659678,0.00264651,0.431274,0.000554367,0.159308,0.011305,0.0630935,0.000802352,0.346667,0.00020403,0.0387642,0.0823746,0.00132232,0.000382884,0.000526699,0.0216983,0.109538,0.0027164,0.472422,0.000233266,0.16266,0.0117064,0.0580573,0.000709302,0.316654,0.00123565,0.0362429,0.0799152,0.0019396,0.000248678,0.000480229,0.0229194,0.0442967,0.000565132,0.43712,0.000553755,0.135132,0.0429032,0.0810575,0.000700265,0.310899,0.000657941,0.0222579,0.0669302,0.00104766,0.000255411,0.000475657,0.0243189,0.0295803,0.000656877,0.441877,0.000445845,0.1232,0.0445961,0.153466,0.000382224,
