event,file io,find_clusters_kernel,count_cluster_cells,connect_components,create_measurements,form_spacepoints,overall clusterization,count_grid_capacities,populate_grid,count_doublets,find_doublets,set_zero_kernel,triplet_counting_kernel,set_zero_triplet_finding,triplet_finding,weight_updating,seed_selecting,overall_seeding,track_param_est_kernel,overall_track_param_est
1.50813,0.00021911,0.0397423,0.0826912,0.00261965,0.000174771,0.000224643,0.0353873,0.193329,0.000803352,0.588651,0.000760236,0.249603,0.0193448,0.080678,0.00167365,0.246996,0.00105235,0.0181502,0.0616099,0.00106808,0.000705328,0.000917644,0.0178297,0.0234715,0.000449013,0.333736,0.0014165,0.0888697,0.0390492,0.132768,0.000188879,0.241327,0.000166544,0.0274062,0.0634592,0.000223014,0.000725395,0.00017168,0.0163812,0.0238175,6.8634e-05,0.303588,0.000798615,0.0838243,0.0383006,0.122637,0.000187752,0.234986,0.000578458,0.0251367,0.0584069,0.00138464,0.000961141,0.000889707,0.010521,0.0249034,6.9879e-05,0.274165,0.00104821,0.0862109,0.036783,0.126981,0.000161701,0.292492,0.00114582,0.0349246,0.0753244,0.00121544,0.000877089,0.000844301,0.0234104,0.0340092,0.000828461,0.467287,0.000665163,0.158254,0.0259531,0.0632285,0.000845568,0.297605,0.000924496,0.0346891,0.0738584,0.00166974,0.000168933,0.000876431,0.0241995,0.0575808,0.000180409,0.441781,0.00114392,0.145163,0.0185637,0.0704097,0.000223095,0.29998,0.00101023,0.0326568,0.071171,0.000249545,0.000611997,0.000495253,0.0240089,0.032739,0.000498655,0.430662,0.000786084,0.150928,0.0158678,0.0512804,0.000726873,0.305559,0.000513068,0.0343276,0.0687131,0.000254961,0.000870804,0.000867669,0.0282081,0.0539816,0.000786759,0.447463,0.000450454,0.162978,0.016778,0.057922,0.000942178,0.277376,0.000933677,0.0326646,0.071157,0.00112103,0.0001535,0.000664754,0.0222028,0.0329433,0.000282382,0.379125,0.00129229,0.120945,0.0259946,0.0516204,0.000260566,0.278928,0.000924758,0.0324058,0.0641094,0.00211532,0.000845371,0.000820007,0.022191,0.0352915,0.000352295,0.381377,0.000566258,0.122309,0.0198294,0.0653329,0.001071,
